County,SegID,SegCustomerOut,SegCustomerMinutes,Duration,Start,End,CustomerThres,PctHU,PctTime,TotalHU
Alameda,195,3182,2572740,90,2020-11-24T22:30:00Z,2020-11-24T23:59:59Z,3096,0.5139171078515293,0.017123287671232876,619166
Alameda,197,3124,1999360,80,2020-12-11T12:30:00Z,2020-12-11T13:49:59Z,3096,0.5045496684249459,0.015220700152207002,619166
Alameda,198,5045,3587490,90,2020-12-19T08:00:00Z,2020-12-19T09:29:59Z,3096,0.8148057225364442,0.017123287671232876,619166
Alpine,2,1520,829200000,2500,2018-10-15T04:30:00Z,2018-10-16T22:09:59Z,500,83.42480790340285,0.4756468797564688,1822
Alpine,3,1289,2526440,140,2019-01-07T08:20:00Z,2019-01-07T10:39:59Z,500,70.74643249176728,0.02663622526636225,1822
Alpine,4,869,4224740,260,2019-02-06T20:30:00Z,2019-02-07T00:49:59Z,500,47.69484083424808,0.04946727549467276,1822
Alpine,5,1356,7572800,320,2019-02-10T12:00:00Z,2019-02-10T17:19:59Z,500,74.42371020856203,0.06088280060882801,1822
Alpine,6,1355,1097550,90,2019-04-20T21:00:00Z,2019-04-20T22:29:59Z,500,74.3688254665203,0.017123287671232876,1822
Alpine,8,1333,1270080,120,2019-10-09T09:10:00Z,2019-10-09T11:09:59Z,500,73.16136114160263,0.0228310502283105,1822
Alpine,10,1806,1987525760,3520,2019-10-09T14:00:00Z,2019-10-12T00:39:59Z,500,99.12184412733261,0.669710806697108,1822
Alpine,11,1335,1225400,100,2019-10-12T03:10:00Z,2019-10-12T04:49:59Z,500,73.27113062568606,0.01902587519025875,1822
Alpine,12,956,152601930,1270,2019-10-23T23:50:00Z,2019-10-24T20:59:59Z,500,52.46981339187706,0.24162861491628615,1822
Alpine,13,1808,4974655140,5460,2019-10-27T03:40:00Z,2019-10-30T22:39:59Z,500,99.23161361141602,1.038812785388128,1822
Alpine,14,1768,202514080,1130,2020-03-16T09:00:00Z,2020-03-17T03:49:59Z,500,97.03622392974754,0.21499238964992387,1822
Alpine,15,1767,88756000,800,2020-03-17T04:40:00Z,2020-03-17T17:59:59Z,500,96.98133918770581,0.15220700152207,1822
Alpine,16,722,25116890,590,2020-03-18T08:20:00Z,2020-03-18T18:09:59Z,500,39.62678375411636,0.11225266362252663,1822
Alpine,17,722,575100,90,2020-03-18T18:30:00Z,2020-03-18T19:59:59Z,500,39.62678375411636,0.017123287671232876,1822
Alpine,20,927,435120,70,2020-10-26T00:10:00Z,2020-10-26T01:19:59Z,500,50.8781558726674,0.013318112633181126,1822
Amador,3,1060,3823180,190,2017-12-24T12:30:00Z,2017-12-24T15:39:59Z,500,5.555846742491745,0.03614916286149163,19079
Amador,4,524,256760,70,2018-01-06T12:50:00Z,2018-01-06T13:59:59Z,500,2.746475182137429,0.013318112633181126,19079
Amador,9,1064,1166000,110,2018-03-02T13:20:00Z,2018-03-02T15:09:59Z,500,5.576812201897374,0.020928462709284626,19079
Amador,10,1438,919520,80,2018-03-07T02:00:00Z,2018-03-07T03:19:59Z,500,7.537082656323707,0.015220700152207002,19079
Amador,12,2974,501323020,1510,2018-03-16T19:10:00Z,2018-03-17T20:19:59Z,500,15.587819068085329,0.2872907153729072,19079
Amador,13,2855,6146250,150,2018-03-17T22:10:00Z,2018-03-18T00:39:59Z,500,14.96409665076786,0.028538812785388126,19079
Amador,14,1372,1320000,110,2018-05-08T21:20:00Z,2018-05-08T23:09:59Z,500,7.191152576130825,0.020928462709284626,19079
Amador,16,2971,4526600,130,2018-06-12T03:00:00Z,2018-06-12T05:09:59Z,500,15.572094973531108,0.02473363774733638,19079
Amador,18,9227,4451513920,2720,2018-10-15T02:40:00Z,2018-10-16T23:59:59Z,500,48.36207348393521,0.517503805175038,19079
Amador,19,1395,10906840,280,2018-10-17T14:50:00Z,2018-10-17T19:29:59Z,500,7.311703967713193,0.0532724505327245,19079
Amador,20,2932,4327830,130,2018-10-19T21:30:00Z,2018-10-19T23:39:59Z,500,15.367681744326223,0.02473363774733638,19079
Amador,23,2401,2368500,100,2018-12-03T15:40:00Z,2018-12-03T17:19:59Z,500,12.584517008228943,0.01902587519025875,19079
Amador,24,561,2244000,200,2018-12-17T06:20:00Z,2018-12-17T09:39:59Z,500,2.940405681639499,0.0380517503805175,19079
Amador,26,662,423680,80,2019-01-02T18:10:00Z,2019-01-02T19:29:59Z,500,3.469783531631637,0.015220700152207002,19079
Amador,27,1261,504560,70,2019-01-03T15:20:00Z,2019-01-03T16:29:59Z,500,6.609361077624613,0.013318112633181126,19079
Amador,28,662,662000,100,2019-01-05T21:20:00Z,2019-01-05T22:59:59Z,500,3.469783531631637,0.01902587519025875,19079
Amador,29,3077,1098480,60,2019-01-06T19:10:00Z,2019-01-06T20:09:59Z,500,16.127679647780283,0.01141552511415525,19079
Amador,30,6647,19749500,250,2019-01-07T02:10:00Z,2019-01-07T06:19:59Z,500,34.83935216730437,0.04756468797564688,19079
Amador,31,1367,3497440,160,2019-01-16T03:00:00Z,2019-01-16T05:39:59Z,500,7.1649457518737885,0.030441400304414005,19079
Amador,33,3451,128756400,820,2019-01-17T07:50:00Z,2019-01-17T21:29:59Z,500,18.087950102206616,0.15601217656012176,19079
Amador,34,2939,3860760,120,2019-01-21T01:50:00Z,2019-01-21T03:49:59Z,500,15.404371298286074,0.0228310502283105,19079
Amador,35,3222,13316880,240,2019-01-21T04:10:00Z,2019-01-21T08:09:59Z,500,16.887677551234344,0.045662100456621,19079
Amador,36,2108,9185400,210,2019-01-22T13:00:00Z,2019-01-22T16:29:59Z,500,11.048797106766601,0.039954337899543384,19079
Amador,37,659,792110,110,2019-01-22T17:30:00Z,2019-01-22T19:19:59Z,500,3.4540594370774147,0.020928462709284626,19079
Amador,38,1420,834240,80,2019-01-28T01:10:00Z,2019-01-28T02:29:59Z,500,7.442738088998375,0.015220700152207002,19079
Amador,40,4030,161973900,660,2019-02-03T13:10:00Z,2019-02-04T00:09:59Z,500,21.122700351171446,0.12557077625570776,19079
Amador,41,11739,5940702240,4070,2019-02-05T06:10:00Z,2019-02-08T01:59:59Z,500,61.52838199067037,0.7743531202435312,19079
Amador,42,1377,20349000,420,2019-02-10T13:40:00Z,2019-02-10T20:39:59Z,500,7.217359400387862,0.07990867579908677,19079
Amador,43,2404,11236570,310,2019-02-10T22:20:00Z,2019-02-11T03:29:59Z,500,12.600241102783164,0.058980213089802135,19079
Amador,44,2273,117203400,920,2019-02-13T06:00:00Z,2019-02-13T21:19:59Z,500,11.913622307248808,0.1750380517503805,19079
