FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,STATEFP,PLACEFP,PLACE_FIPS,PLACE_NAME,PLACE_NAME_TYPE,COUNTYFP,CNTY_FIPS,CNTY_NAME,CNTY_NAME_TYPE,Shape_Length,Shape_Area
CASTLE,2541,2020-08-19,2021-01-04,1,170647.9219,6,70966,670966,Sequoia Crest,Sequoia Crest CDP,107,6107,Tulare,Tulare County,723127.3564,690587666
CASTLE,2541,2020-08-19,2021-01-04,1,170647.9219,6,78638,678638,Three Rivers,Three Rivers CDP,107,6107,Tulare,Tulare County,723127.3564,690587666
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,3190,603190,Auberry,Auberry CDP,19,6019,Fresno,Fresno County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,3190,603190,Auberry,Auberry CDP,39,6039,Madera,Madera County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,6518,606518,Big Creek,Big Creek CDP,19,6019,Fresno,Fresno County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,6518,606518,Big Creek,Big Creek CDP,39,6039,Madera,Madera County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,51868,651868,North Fork,North Fork CDP,19,6019,Fresno,Fresno County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,51868,651868,North Fork,North Fork CDP,39,6039,Madera,Madera County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,71246,671246,Shaver Lake,Shaver Lake CDP,19,6019,Fresno,Fresno County,818087.8451,1537167706
CREEK,1391,2020-09-04,2020-12-24,14,379842.4063,6,71246,671246,Shaver Lake,Shaver Lake CDP,39,6039,Madera,Madera County,818087.8451,1537167706
QUARTER,970,2020-06-20,2020-07-02,14,11.5848198,6,12300,612300,Cedar Ridge,Cedar Ridge CDP,109,6109,Tuolumne,Tuolumne County,1580.097929,46882.1032
SLATER,7035,2020-09-08,2020-12-12,14,157429.8594,6,32030,632030,Happy Camp,Happy Camp CDP,15,6015,Del Norte,Del Norte County,431144.5261,637096051.1
SLATER,7035,2020-09-08,2020-12-12,14,157429.8594,6,32030,632030,Happy Camp,Happy Camp CDP,93,6093,Siskiyou,Siskiyou County,431144.5261,637096051.1
JONES POINT,68,2020-08-08,,14,136.5928192,6,34540,634540,Hoopa,Hoopa CDP,23,6023,Humboldt,Humboldt County,4841.237144,552771.5197
BROOK,11349,2020-07-29,2020-08-01,9,183.2128296,6,44644,644644,Lytle Creek,Lytle Creek CDP,71,6071,San Bernardino,San Bernardino County,6566.819372,741436.0209
LAKE,3273,2020-08-12,2020-08-30,14,30999.39844,6,39556,639556,Lake Hughes,Lake Hughes CDP,37,6037,Los Angeles,Los Angeles County,96803.80982,125450113.3
RANCH2,3289,2020-08-13,2020-10-01,14,4119.20459,6,3386,603386,Azusa,Azusa city,37,6037,Los Angeles,Los Angeles County,30256.15271,16669830.46
ADOBE,6566,2020-05-07,2020-05-07,4,15.1835785,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,1081.751805,61445.76203
EASTON,10757,2020-07-20,2020-07-21,7,56.7985229,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,3827.505947,229855.47
TRAMWAY,9569,2020-06-29,2020-06-29,2,11.1379442,6,55254,655254,Palm Springs,Palm Springs city,65,6065,Riverside,Riverside County,1700.701499,45073.6599
SNOW,119353,2020-09-17,2020-09-24,10,6253.439453,6,55254,655254,Palm Springs,Palm Springs city,65,6065,Riverside,Riverside County,40362.20281,25306771.13
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,89,6089,Shasta,Shasta County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,105,6105,Trinity,Trinity County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,45,6045,Mendocino,Mendocino County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,11,6011,Colusa,Colusa County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,103,6103,Tehama,Tehama County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,33,6033,Lake,Lake County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,45092,645092,Mad River,Mad River CDP,21,6021,Glenn,Glenn County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,89,6089,Shasta,Shasta County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,105,6105,Trinity,Trinity County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,45,6045,Mendocino,Mendocino County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,11,6011,Colusa,Colusa County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,103,6103,Tehama,Tehama County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,33,6033,Lake,Lake County,1298407.264,4179187009
AUGUST COMPLEX,753,2020-08-16,2020-11-11,1,1032699.625,6,63386,663386,Ruth,Ruth CDP,21,6021,Glenn,Glenn County,1298407.264,4179187009
ELSMERE,230295,2020-08-03,2020-08-03,14,159.2056732,6,69088,669088,Santa Clarita,Santa Clarita city,37,6037,Los Angeles,Los Angeles County,6601.350467,644282.5228
MESA,3783,2020-01-21,,14,100.5549393,6,49600,649600,Mountain Mesa,Mountain Mesa CDP,29,6029,Kern,Kern County,3421.553284,406931.4062
WOODWARD,12009,2020-08-18,2020-11-20,1,4901.726563,6,36616,636616,Inverness,Inverness CDP,41,6041,Marin,Marin County,30257.08417,19836582.92
LAURA 2,6431,2020-11-17,2020-11-23,14,2729.026611,6,19878,619878,Doyle,Doyle CDP,35,6035,Lassen,Lassen County,41693.2277,11043979.08
MOUNTAIN VIEW,30860,2020-11-17,2020-11-30,14,20374.56445,6,14484,614484,Coleville,Coleville CDP,51,6051,Mono,Mono County,55773.582,82452939.53
MOUNTAIN VIEW,30860,2020-11-17,2020-11-30,14,20374.56445,6,83262,683262,Walker,Walker CDP,51,6051,Mono,Mono County,55773.582,82452939.53
SLINK,30684,2020-08-29,2020-11-13,14,26751.7793,6,14484,614484,Coleville,Coleville CDP,51,6051,Mono,Mono County,94309.07585,108260610.2
SLINK,30684,2020-08-29,2020-11-13,14,26751.7793,6,14484,614484,Coleville,Coleville CDP,3,6003,Alpine,Alpine County,94309.07585,108260610.2
SLINK,30684,2020-08-29,2020-11-13,14,26751.7793,6,83262,683262,Walker,Walker CDP,51,6051,Mono,Mono County,94309.07585,108260610.2
SLINK,30684,2020-08-29,2020-11-13,14,26751.7793,6,83262,683262,Walker,Walker CDP,3,6003,Alpine,Alpine County,94309.07585,108260610.2
SMOKETREE,8157,2020-06-02,2020-06-05,8,129.9943542,6,55254,655254,Palm Springs,Palm Springs city,65,6065,Riverside,Riverside County,3813.625674,526068.4623
ORANGE,14150,2020-09-19,2020-10-06,14,35.979187,6,59962,659962,Redlands,Redlands city,71,6071,San Bernardino,San Bernardino County,2792.439256,145602.6022
PINEY,897,2020-05-11,2020-05-23,2,21.8706055,6,39570,639570,Lake Isabella,Lake Isabella CDP,29,6029,Kern,Kern County,2180.139802,88507.20348
EL DORADO,129925,2020-09-05,2020-11-16,14,22503.70703,6,87042,687042,Yucaipa,Yucaipa city,71,6071,San Bernardino,San Bernardino County,96529.60581,91069269.36
EL DORADO,129925,2020-09-05,2020-11-16,14,22503.70703,6,87042,687042,Yucaipa,Yucaipa city,65,6065,Riverside,Riverside County,96529.60581,91069269.36
EL DORADO,129925,2020-09-05,2020-11-16,14,22503.70703,6,12916,612916,Cherry Valley,Cherry Valley CDP,71,6071,San Bernardino,San Bernardino County,96529.60581,91069269.36
EL DORADO,129925,2020-09-05,2020-11-16,14,22503.70703,6,12916,612916,Cherry Valley,Cherry Valley CDP,65,6065,Riverside,Riverside County,96529.60581,91069269.36
EL DORADO,129925,2020-09-05,2020-11-16,14,22503.70703,6,52715,652715,Oak Glen,Oak Glen CDP,71,6071,San Bernardino,San Bernardino County,96529.60581,91069269.36
EL DORADO,129925,2020-09-05,2020-11-16,14,22503.70703,6,52715,652715,Oak Glen,Oak Glen CDP,65,6065,Riverside,Riverside County,96529.60581,91069269.36
LIVE OAK,20094983,2020-08-22,2020-08-22,10,1.6696922,6,80210,680210,Trabuco Canyon,Trabuco Canyon CDP,59,6059,Orange,Orange County,531.5327483,6757.004514
WILLIAMS,20088756,2020-08-07,2020-08-08,2,7.8091187,6,85587,685587,Williams Canyon,Williams Canyon CDP,59,6059,Orange,Orange County,845.3135503,31602.38157
HIGHLAND,20103543,2020-09-12,2020-09-12,14,1.1543896,6,68028,668028,San Juan Capistrano,San Juan Capistrano city,59,6059,Orange,Orange County,351.1949281,4671.649101
WINDY RIDGE FIRE,20086007,2020-07-31,2020-07-31,14,1.7427638,6,2000,602000,Anaheim,Anaheim city,59,6059,Orange,Orange County,501.4400282,7052.714569
ORR,4371,2020-06-18,2020-06-18,2,3.5030618,6,48690,648690,Montague,Montague city,93,6093,Siskiyou,Siskiyou County,480.6825108,14176.38799
SIERRA,2022641,2020-06-06,2020-06-06,14,1.1342438,6,38310,638310,Kernville,Kernville CDP,29,6029,Kern,Kern County,403.7247061,4590.122105
,2029986,2020-07-16,2020-07-16,14,1.410283,6,3526,603526,Bakersfield,Bakersfield city,29,6029,Kern,Kern County,324.7145293,5707.212695
,2029923,2020-07-15,2020-07-15,14,1.8073028,6,30282,630282,Golden Hills,Golden Hills CDP,29,6029,Kern,Kern County,429.5431093,7313.895156
178,2031741,2020-07-25,2020-07-25,14,7.2226071,6,3526,603526,Bakersfield,Bakersfield city,29,6029,Kern,Kern County,1081.077967,29228.85438
WOFFORD ,2042294,2020-09-28,2020-09-28,14,5.7888565,6,86174,686174,Wofford Heights,Wofford Heights CDP,29,6029,Kern,Kern County,639.1156397,23426.67143
MOCKINGBIRD,2012134,2020-06-12,2020-06-12,7,8.8859911,6,20574,620574,Eastern Goleta Valley,Eastern Goleta Valley CDP,83,6083,Santa Barbara,Santa Barbara County,1344.766157,35960.33125
BISHOP,6447,2020-05-26,2020-05-26,14,1.4703717,6,9835,609835,California Polytechnic State University,California Polytechnic State University CDP,79,6079,San Luis Obispo,San Luis Obispo County,477.9391782,5950.383016
BRIDLE,10618,2020-08-16,2020-08-16,1,2.0577333,6,39670,639670,Lake Nacimiento,Lake Nacimiento CDP,79,6079,San Luis Obispo,San Luis Obispo County,359.2856621,8327.351142
SMARTSVILLE,15238,2020-07-09,2020-07-09,2,8.0897455,6,72282,672282,Smartsville,Smartsville CDP,115,6115,Yuba,Yuba County,966.6837781,32738.03927
ERBES,4124,2021-01-14,2021-01-15,14,26.5485058,6,78582,678582,Thousand Oaks,Thousand Oaks city,111,6111,Ventura,Ventura County,2010.279684,107437.994
TOPANGA,216968,2020-07-22,2020-07-22,11,2.6142542,6,44000,644000,Los Angeles,Los Angeles city,37,6037,Los Angeles,Los Angeles County,573.229283,10579.51132
TOPANGA,216968,2020-07-22,2020-07-22,11,2.6142542,6,78960,678960,Topanga,Topanga CDP,37,6037,Los Angeles,Los Angeles County,573.229283,10579.51132
AIRPORT,149563,2020-05-21,2020-05-21,10,3.0013258,6,450,600450,Agua Dulce,Agua Dulce CDP,37,6037,Los Angeles,Los Angeles County,533.2532224,12145.93443
MESA,207264,2020-07-13,2020-07-13,11,1.2505322,6,45246,645246,Malibu,Malibu city,37,6037,Los Angeles,Los Angeles County,282.3877922,5060.724222
COLIMA,169545,2020-06-09,2020-06-09,14,6.2452412,6,39304,639304,La Habra Heights,La Habra Heights city,37,6037,Los Angeles,Los Angeles County,756.0042221,25273.59416
HASLEY,171441,2020-06-11,2020-06-11,2,6.6710491,6,11796,611796,Castaic,Castaic CDP,37,6037,Los Angeles,Los Angeles County,899.0084643,26996.77868
CALGROVE,191517,2020-06-30,2020-06-30,2,4.2280731,6,69088,669088,Santa Clarita,Santa Clarita city,37,6037,Los Angeles,Los Angeles County,558.504667,17110.40414
GROVE,242462,2020-08-14,2020-08-14,14,1.7989408,6,31596,631596,Hacienda Heights,Hacienda Heights CDP,37,6037,Los Angeles,Los Angeles County,508.0809302,7280.055135
TOPANGA,271897,2020-09-08,2020-09-08,10,6.7322812,6,78960,678960,Topanga,Topanga CDP,37,6037,Los Angeles,Los Angeles County,713.8134513,27244.57601
PALM,275442,2020-09-11,2020-09-11,14,8.4067898,6,31596,631596,Hacienda Heights,Hacienda Heights CDP,37,6037,Los Angeles,Los Angeles County,774.0607976,34021.07092
CANYON,377420,2020-12-13,2020-12-13,11,7.2688799,6,63218,663218,Rowland Heights,Rowland Heights CDP,37,6037,Los Angeles,Los Angeles County,1029.54407,29416.11303
CANYON,377420,2020-12-13,2020-12-13,11,7.2688799,6,63218,663218,Rowland Heights,Rowland Heights CDP,59,6059,Orange,Orange County,1029.54407,29416.11303
MOBILE,11766,2020-07-26,2020-07-26,2,1.119406,6,2168,602168,Angwin,Angwin CDP,55,6055,Napa,Napa County,354.0709195,4530.075152
HEATHER,10594,2020-07-08,2020-07-08,9,1.9139291,6,31540,631540,Guinda,Guinda CDP,113,6113,Yolo,Yolo County,362.6061225,7745.396073
ISLAND,1927,2020-08-09,2020-08-09,4,1.4350532,6,70154,670154,Santa Venetia,Santa Venetia CDP,41,6041,Marin,Marin County,326.7531414,5807.454514
BROOK,42450,2017-05-23,2017-05-24,14,10.0438194,6,84438,684438,Westlake Village,Westlake Village city,111,6111,Ventura,Ventura County,1030.825393,40645.89355
BROOK,42450,2017-05-23,2017-05-24,14,10.0438194,6,84438,684438,Westlake Village,Westlake Village city,37,6037,Los Angeles,Los Angeles County,1030.825393,40645.89355
BROOK,42450,2017-05-23,2017-05-24,14,10.0438194,6,78582,678582,Thousand Oaks,Thousand Oaks city,111,6111,Ventura,Ventura County,1030.825393,40645.89355
BROOK,42450,2017-05-23,2017-05-24,14,10.0438194,6,78582,678582,Thousand Oaks,Thousand Oaks city,37,6037,Los Angeles,Los Angeles County,1030.825393,40645.89355
GRADE,54660,2017-07-04,2017-07-05,14,47.1940269,6,10046,610046,Camarillo,Camarillo city,111,6111,Ventura,Ventura County,2138.279678,190987.4588
PACIFICA,51791,2017-06-24,2017-06-24,14,1.158548,6,84438,684438,Westlake Village,Westlake Village city,37,6037,Los Angeles,Los Angeles County,414.1449328,4688.477312
MONTVIEW,40196,2017-05-15,2017-05-15,14,2.8933265,6,84438,684438,Westlake Village,Westlake Village city,111,6111,Ventura,Ventura County,400.510302,11708.87744
MONTVIEW,40196,2017-05-15,2017-05-15,14,2.8933265,6,84438,684438,Westlake Village,Westlake Village city,37,6037,Los Angeles,Los Angeles County,400.510302,11708.87744
MONTVIEW,40196,2017-05-15,2017-05-15,14,2.8933265,6,78582,678582,Thousand Oaks,Thousand Oaks city,111,6111,Ventura,Ventura County,400.510302,11708.87744
MONTVIEW,40196,2017-05-15,2017-05-15,14,2.8933265,6,78582,678582,Thousand Oaks,Thousand Oaks city,37,6037,Los Angeles,Los Angeles County,400.510302,11708.87744
VISTA,91038,2017-10-24,2017-10-26,14,86.3940277,6,65042,665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,111,6111,Ventura,Ventura County,3721.672456,349624.2298
BALDWIN,49252,2017-06-16,2017-06-16,2,2.2965949,6,48046,648046,Mira Monte,Mira Monte CDP,111,6111,Ventura,Ventura County,406.1986473,9293.989507
ROLLING,63742,2017-08-03,2017-08-03,14,3.9235837,6,78582,678582,Thousand Oaks,Thousand Oaks city,111,6111,Ventura,Ventura County,643.9023454,15878.18033
MCWANE,41882,2017-05-21,2017-05-21,14,1.7512908,6,54652,654652,Oxnard,Oxnard city,111,6111,Ventura,Ventura County,348.510941,7087.222614
FORK,35362,2017-04-28,2017-04-28,14,1.5344353,6,70042,670042,Santa Paula,Santa Paula city,111,6111,Ventura,Ventura County,697.7077422,6209.639158
LIBBEY,32047,2017-04-16,2017-04-16,9,2.2272606,6,53476,653476,Ojai,Ojai city,111,6111,Ventura,Ventura County,407.4396905,9013.403747
SCALES,113112,2017-12-21,2017-12-21,14,1.25824,6,10046,610046,Camarillo,Camarillo city,111,6111,Ventura,Ventura County,576.1447782,5091.916577
SCALES,113112,2017-12-21,2017-12-21,14,1.25824,6,78582,678582,Thousand Oaks,Thousand Oaks city,111,6111,Ventura,Ventura County,576.1447782,5091.916577
RUNNER,104509,2017-12-05,2017-12-05,9,2.4255037,6,78582,678582,Thousand Oaks,Thousand Oaks city,111,6111,Ventura,Ventura County,442.6592949,9815.665497
DINELY,286,2017-06-07,2017-06-11,2,340.5637512,6,78638,678638,Three Rivers,Three Rivers CDP,107,6107,Tulare,Tulare County,4635.083243,1378212.622
FALLS,9206,2017-08-01,2017-08-01,14,20.3102436,6,39484,639484,Lake Don Pedro,Lake Don Pedro CDP,43,6043,Mariposa,Mariposa County,1405.935512,82192.64207
FALLS,9206,2017-08-01,2017-08-01,14,20.3102436,6,39484,639484,Lake Don Pedro,Lake Don Pedro CDP,109,6109,Tuolumne,Tuolumne County,1405.935512,82192.64207
ZAMORA,9864,2017-08-15,2017-08-15,14,23.7960758,6,39484,639484,Lake Don Pedro,Lake Don Pedro CDP,43,6043,Mariposa,Mariposa County,1395.801312,96299.30081
ZAMORA,9864,2017-08-15,2017-08-15,14,23.7960758,6,39484,639484,Lake Don Pedro,Lake Don Pedro CDP,109,6109,Tuolumne,Tuolumne County,1395.801312,96299.30081
POINT,12170,2017-10-09,2017-10-09,11,130.235733,6,84732,684732,West Point,West Point CDP,9,6009,Calaveras,Calaveras County,6101.867765,527045.3042
CHALK,7725,2017-07-08,2017-07-08,14,18.8286209,6,3064,603064,Atascadero,Atascadero city,79,6079,San Luis Obispo,San Luis Obispo County,1634.553087,76196.72181
POLY,11022,2017-09-26,2017-09-29,2,105.6660919,6,9835,609835,California Polytechnic State University,California Polytechnic State University CDP,79,6079,San Luis Obispo,San Luis Obispo County,4247.651093,427615.5052
APSUUN,4646,2017-06-30,2017-07-05,7,11.6055822,6,86944,686944,Yreka,Yreka city,93,6093,Siskiyou,Siskiyou County,1127.593159,46966.12668
COMSTOCK,4699,2017-07-02,2017-07-02,7,5.7623177,6,86944,686944,Yreka,Yreka city,93,6093,Siskiyou,Siskiyou County,686.0960734,23319.2722
GAZELLE,4745,2017-07-04,2017-07-04,14,0.3905636,6,29252,629252,Gazelle,Gazelle CDP,93,6093,Siskiyou,Siskiyou County,374.5420298,1580.55492
RAILROAD,7043,2017-09-23,2017-09-23,14,2.2164426,6,29252,629252,Gazelle,Gazelle CDP,93,6093,Siskiyou,Siskiyou County,460.7544646,8969.625293
MILL,7217,2017-10-01,2017-10-01,14,0.3852446,6,44784,644784,McCloud,McCloud CDP,93,6093,Siskiyou,Siskiyou County,192.0784127,1559.029566
LAVERNE,7216,2017-07-18,2017-07-18,9,175.3334961,6,32036,632036,Happy Valley,Happy Valley CDP,89,6089,Shasta,Shasta County,9679.078479,709549.5106
GRACE,3170,2017-04-03,2017-04-03,7,45.2184715,6,71568,671568,Shingletown,Shingletown CDP,89,6089,Shasta,Shasta County,2085.513227,182992.6659
CORNER,8411,2017-08-17,2017-08-17,10,13.9641943,6,32408,632408,Hat Creek,Hat Creek CDP,89,6089,Shasta,Shasta County,2438.125472,56511.09045
BALLY,6586,2017-09-03,2017-09-06,14,109.1914673,6,29504,629504,Gilroy,Gilroy city,85,6085,Santa Clara,Santa Clara County,3218.122823,441882.1972
LARIAT,5172,2017-07-11,2017-07-13,14,102.1644058,6,68000,668000,San Jose,San Jose city,85,6085,Santa Clara,Santa Clara County,3596.440292,413444.6699
AIR,124234,2017-09-25,2017-09-25,2,147.8375244,6,70182,670182,Santa Ynez,Santa Ynez CDP,83,6083,Santa Barbara,Santa Barbara County,5107.24745,598277.2047
CEBRIAM,8281,2017-06-25,2017-06-25,11,269.1116028,6,51028,651028,New Cuyama,New Cuyama CDP,83,6083,Santa Barbara,Santa Barbara County,5610.243646,1089056.002
LAMB,64389,2017-05-25,2017-05-26,14,193.6728363,6,4758,604758,Beaumont,Beaumont city,65,6065,Riverside,Riverside County,4963.068745,783766.1727
OPERA,53193,2017-04-30,2017-05-02,10,999.6262207,6,62000,662000,Riverside,Riverside city,65,6065,Riverside,Riverside County,15367.94403,4045343.77
OPERA,53193,2017-04-30,2017-05-02,10,999.6262207,6,33574,633574,Highgrove,Highgrove CDP,65,6065,Riverside,Riverside County,15367.94403,4045343.77
ROSE,94091,2017-07-31,2017-08-03,2,188.1239319,6,39598,639598,Lakeland Village,Lakeland Village CDP,65,6065,Riverside,Riverside County,5786.059355,761310.5539
PALMER,108660,2017-09-02,2017-09-06,9,3872.151856,6,87042,687042,Yucaipa,Yucaipa city,71,6071,San Bernardino,San Bernardino County,24077.48329,15670042.35
PALMER,108660,2017-09-02,2017-09-06,9,3872.151856,6,87042,687042,Yucaipa,Yucaipa city,65,6065,Riverside,Riverside County,24077.48329,15670042.35
PALMER,108660,2017-09-02,2017-09-06,9,3872.151856,6,59962,659962,Redlands,Redlands city,71,6071,San Bernardino,San Bernardino County,24077.48329,15670042.35
PALMER,108660,2017-09-02,2017-09-06,9,3872.151856,6,59962,659962,Redlands,Redlands city,65,6065,Riverside,Riverside County,24077.48329,15670042.35
PALMER,108660,2017-09-02,2017-09-06,9,3872.151856,6,9864,609864,Calimesa,Calimesa city,71,6071,San Bernardino,San Bernardino County,24077.48329,15670042.35
PALMER,108660,2017-09-02,2017-09-06,9,3872.151856,6,9864,609864,Calimesa,Calimesa city,65,6065,Riverside,Riverside County,24077.48329,15670042.35
 ,17012285,2017-01-30,2017-01-30,14,0.0038967,6,947,600947,Aliso Viejo,Aliso Viejo city,59,6059,Orange,Orange County,16.07119237,15.7694888
ANTONIO,17068926,2017-06-24,2017-06-24,14,2.2112997,6,59587,659587,Rancho Santa Margarita,Rancho Santa Margarita city,59,6059,Orange,Orange County,421.7142215,8948.812497
TESORO SCHOOL,17083622,2017-07-31,2017-08-01,14,0.0795795,6,40526,640526,Las Flores,Las Flores CDP,59,6059,Orange,Orange County,101.6703609,322.04682
MAGAZINE,17083469,2017-07-31,2017-07-31,14,5.23979,6,36770,636770,Irvine,Irvine city,59,6059,Orange,Orange County,720.3571454,21204.6782
ROSE,17073018,2017-07-04,2017-07-04,9,0.1795835,6,80210,680210,Trabuco Canyon,Trabuco Canyon CDP,59,6059,Orange,Orange County,111.2926633,726.7488637
NIGUEL,17070830,2017-06-29,2017-06-29,2,1.3280255,6,39248,639248,Laguna Niguel,Laguna Niguel city,59,6059,Orange,Orange County,391.7094001,5374.328587
LAGUNA NIGUEL REGIONAL PARK,17085848,2017-08-06,2017-08-06,14,2.9040461,6,39248,639248,Laguna Niguel,Laguna Niguel city,59,6059,Orange,Orange County,542.5997431,11752.25723
GEORGIA SUE,17073338,2017-07-05,2017-07-05,14,0.006446,6,39220,639220,Laguna Hills,Laguna Hills city,59,6059,Orange,Orange County,20.69248458,26.08608966
TRAFALGAR CANYON,17059847,2017-06-01,2017-06-01,14,0.0485018,6,65084,665084,San Clemente,San Clemente city,59,6059,Orange,Orange County,62.82472173,196.2798542
 ,17096358,2017-09-02,2017-09-02,14,5.4437113,6,51182,651182,Newport Beach,Newport Beach city,59,6059,Orange,Orange County,712.9459249,22029.91701
 ,17095310,2017-08-31,2017-08-31,14,0.0227191,6,39496,639496,Lake Forest,Lake Forest city,59,6059,Orange,Orange County,44.07519342,91.9410557
 ,17093759,2017-08-27,2017-08-27,8,0.1167619,6,17946,617946,Dana Point,Dana Point city,59,6059,Orange,Orange County,126.1882103,472.5185386
JEFFREY,17090818,2017-08-19,2017-08-19,14,11.0874672,6,36770,636770,Irvine,Irvine city,59,6059,Orange,Orange County,994.3168944,44869.38961
CROSS CREEK,17101390,2017-09-15,2017-09-15,14,0.0201469,6,86832,686832,Yorba Linda,Yorba Linda city,59,6059,Orange,Orange County,35.43430986,81.5314465
 ,17100662,2017-09-13,2017-09-13,14,0.0149981,6,59587,659587,Rancho Santa Margarita,Rancho Santa Margarita city,59,6059,Orange,Orange County,33.17400851,60.6950869
CANYON I,17105068,2017-09-25,2017-10-01,9,2661.415283,6,2000,602000,Anaheim,Anaheim city,65,6065,Riverside,Riverside County,31433.13837,10770365.06
CANYON I,17105068,2017-09-25,2017-10-01,9,2661.415283,6,2000,602000,Anaheim,Anaheim city,59,6059,Orange,Orange County,31433.13837,10770365.06
CANYON I,17105068,2017-09-25,2017-10-01,9,2661.415283,6,16350,616350,Corona,Corona city,65,6065,Riverside,Riverside County,31433.13837,10770365.06
CANYON I,17105068,2017-09-25,2017-10-01,9,2661.415283,6,16350,616350,Corona,Corona city,59,6059,Orange,Orange County,31433.13837,10770365.06
CANYON II,17110494,2017-10-09,2017-10-17,5,9198.02832,6,2000,602000,Anaheim,Anaheim city,59,6059,Orange,Orange County,46873.46521,37223098.14
CANYON II,17110494,2017-10-09,2017-10-17,5,9198.02832,6,53980,653980,Orange,Orange city,59,6059,Orange,Orange County,46873.46521,37223098.14
CANYON II,17110494,2017-10-09,2017-10-17,5,9198.02832,6,86832,686832,Yorba Linda,Yorba Linda city,59,6059,Orange,Orange County,46873.46521,37223098.14
CANYON II,17110494,2017-10-09,2017-10-17,5,9198.02832,6,80854,680854,Tustin,Tustin city,59,6059,Orange,Orange County,46873.46521,37223098.14
CANYON II,17110494,2017-10-09,2017-10-17,5,9198.02832,6,52379,652379,North Tustin,North Tustin CDP,59,6059,Orange,Orange County,46873.46521,37223098.14
 ,17116171,2017-10-23,2017-10-23,14,0.086867,6,52379,652379,North Tustin,North Tustin CDP,59,6059,Orange,Orange County,153.8292524,351.5383747
 ,17113317,2017-10-16,2017-10-16,14,0.0713074,6,65084,665084,San Clemente,San Clemente city,59,6059,Orange,Orange County,87.45204167,288.5709747
 ,17110695,2017-10-09,2017-10-09,14,0.258453,6,68028,668028,San Juan Capistrano,San Juan Capistrano city,59,6059,Orange,Orange County,141.3665575,1045.922065
CREEK,17121768,2017-11-06,2017-11-06,14,0.1501368,6,36770,636770,Irvine,Irvine city,59,6059,Orange,Orange County,159.7106635,607.5818784
TOMATO SPRINGS,17140376,2017-12-22,2017-12-22,14,0.5389289,6,36770,636770,Irvine,Irvine city,59,6059,Orange,Orange County,221.1443682,2180.967771
CARBON CANYON PARK,17117107,2017-10-25,2017-10-25,14,4.4467249,6,8100,608100,Brea,Brea city,59,6059,Orange,Orange County,657.5712686,17995.25675
WOOD,17139397,2017-12-20,2017-12-20,14,0.0094932,6,947,600947,Aliso Viejo,Aliso Viejo city,59,6059,Orange,Orange County,36.15921083,38.41773187
 ,17140202,2017-12-22,2017-12-22,14,0.0013569,6,16580,616580,Coto de Caza,Coto de Caza CDP,59,6059,Orange,Orange County,11.14754577,5.491125851
