STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STATEFP_2,COUNTYFP,COUNTYNS,GEOID_2,NAME_2,NAMELSAD_2,LSAD_2,CLASSFP_2,MTFCC_2,CSAFP,CBSAFP,METDIVFP,FUNCSTAT_2,ALAND_2,AWATER_2,INTPTLAT_2,INTPTLON_2
"06","70042","02411826","0670042",Santa Paula,Santa Paula city,"25",C1,N,N,G4110,A,"14323012","423953","+34.3549500","-119.0662804","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","00394","02409666","0600394",Agoura Hills,Agoura Hills city,"25",C1,N,N,G4110,A,"20189517","55687","+34.1489422","-118.7639301","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","33518","02410756","0633518",Hidden Hills,Hidden Hills city,"25",C1,N,N,G4110,A,"4372993","0","+34.1637443","-118.6612099","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","65042","02411779","0665042",San Buenaventura (Ventura),San Buenaventura (Ventura) city,"25",C1,Y,N,G4110,A,"56681176","26953060","+34.2677796","-119.2542062","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","49138","02411157","0649138",Moorpark,Moorpark city,"25",C1,N,N,G4110,A,"31796168","488806","+34.2859420","-118.8770396","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","10046","02409966","0610046",Camarillo,Camarillo city,"25",C1,Y,N,G4110,A,"50986168","42884","+34.2218233","-119.0321535","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","24092","02410504","0624092",Fillmore,Fillmore city,"25",C1,N,N,G4110,A,"8553766","0","+34.3989578","-118.9174598","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","54652","02411347","0654652",Oxnard,Oxnard city,"25",C1,Y,N,G4110,A,"68707177","32677585","+34.1994364","-119.2075154","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","44000","02410877","0644000",Los Angeles,Los Angeles city,"25",C1,Y,N,G4110,A,"1215978552","83031312","+34.0193936","-118.4108248","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","58296","02411462","0658296",Port Hueneme,Port Hueneme city,"25",C1,N,N,G4110,A,"11434772","646717","+34.1621431","-119.2041771","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","84438","02412235","0684438",Westlake Village,Westlake Village city,"25",C1,N,N,G4110,A,"13434930","828670","+34.1366751","-118.8173674","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","09598","02409955","0609598",Calabasas,Calabasas city,"25",C1,N,N,G4110,A,"35502601","90645","+34.1342518","-118.6664552","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","53476","02411308","0653476",Ojai,Ojai city,"25",C1,N,N,G4110,A,"11281691","39811","+34.4491994","-119.2466643","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","72016","02411904","0672016",Simi Valley,Simi Valley city,"25",C1,N,N,G4110,A,"107601139","1831566","+34.2668875","-118.7484575","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","78582","02412065","0678582",Thousand Oaks,Thousand Oaks city,"25",C1,Y,N,G4110,A,"143114080","375961","+34.1932896","-118.8742350","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","11656","02407978","0611656",Casa Conejo,Casa Conejo CDP,"57",U1,N,N,G4210,S,"1221471","0","+34.1847310","-118.9445166","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","12669","02408010","0612669",Channel Islands Beach,Channel Islands Beach CDP,"57",U1,N,N,G4210,S,"1094556","580485","+34.1689604","-119.2285418","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","22370","02408061","0622370",El Rio,El Rio CDP,"57",U1,N,N,G4210,S,"5263067","0","+34.2452790","-119.1568658","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","25534","02408257","0625534",Frazier Park,Frazier Park CDP,"57",U1,N,N,G4210,S,"13509638","4209","+34.8141933","-118.9549611","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","04938","02585403","0604938",Bell Canyon,Bell Canyon CDP,"57",U1,N,N,G4210,S,"9428673","0","+34.2081477","-118.6875645","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","39696","02408548","0639696",Lake of the Woods,Lake of the Woods CDP,"57",U1,N,N,G4210,S,"9166577","1509","+34.8271377","-118.9973040","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","39735","02585428","0639735",Lake Sherwood,Lake Sherwood CDP,"57",U1,N,N,G4210,S,"8125833","547804","+34.1318030","-118.8847140","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","46702","02408814","0646702",Meiners Oaks,Meiners Oaks CDP,"57",U1,N,N,G4210,S,"6315365","0","+34.4553491","-119.2701657","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","48046","02408839","0648046",Mira Monte,Mira Monte CDP,"57",U1,N,N,G4210,S,"12470598","44675","+34.4311191","-119.2872006","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","53116","02408964","0653116",Oak Park,Oak Park CDP,"57",U1,N,N,G4210,S,"13713403","0","+34.1849839","-118.7669403","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","53182","02408966","0653182",Oak View,Oak View CDP,"57",U1,N,N,G4210,S,"8822791","0","+34.4030366","-119.2989497","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","57240","02409069","0657240",Pine Mountain Club,Pine Mountain Club CDP,"57",U1,N,N,G4210,S,"43647394","16918","+34.8408949","-119.1685406","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","57372","02409077","0657372",Piru,Piru CDP,"57",U1,N,N,G4210,S,"8233997","40401","+34.4056778","-118.8050967","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","70130","02585444","0670130",Santa Rosa Valley,Santa Rosa Valley CDP,"57",U1,N,N,G4210,S,"18685063","0","+34.2459031","-118.9017842","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","70140","02585445","0670140",Santa Susana,Santa Susana CDP,"57",U2,N,N,G4210,S,"3250193","0","+34.2585666","-118.6643529","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","70322","02585446","0670322",Saticoy,Saticoy CDP,"57",U1,N,N,G4210,S,"968248","796","+34.2824692","-119.1428442","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","72632","02807036","0672632",Somis,Somis CDP,"57",U1,N,N,G4210,S,"8683406","0","+34.2652625","-118.9984062","06","111","00277320","06111",Ventura,Ventura County,"06",H1,G4020,"348","37100",,A,"4767622152","947345735","+34.3587477","-119.1331453"
"06","17750","02410282","0617750",Cypress,Cypress city,"25",C1,N,N,G4110,A,"17127354","22003","+33.8184768","-118.0383074","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","28000","02410556","0628000",Fullerton,Fullerton city,"25",C1,N,N,G4110,A,"58065841","32825","+33.8857156","-117.9280247","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","13210","02409453","0613210",Chino,Chino city,"25",C1,Y,N,G4110,A,"76677037","249662","+33.9780368","-117.6577189","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","13214","02409454","0613214",Chino Hills,Chino Hills city,"25",C1,N,N,G4110,A,"115642342","123913","+33.9429693","-117.7256483","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","11530","02409399","0611530",Carson,Carson city,"25",C1,Y,N,G4110,A,"48512253","612009","+33.8403670","-118.2495736","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","48788","02411141","0648788",Montclair,Montclair city,"25",C1,N,N,G4110,A,"14325101","0","+34.0714926","-117.6980798","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","07946","02409891","0607946",Bradbury,Bradbury city,"25",C1,N,N,G4110,A,"5084268","3236","+34.1531592","-117.9688184","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","81344","02412137","0681344",Upland,Upland city,"25",C1,N,N,G4110,A,"40363418","86983","+34.1160732","-117.6599224","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","00394","02409666","0600394",Agoura Hills,Agoura Hills city,"25",C1,N,N,G4110,A,"20189517","55687","+34.1489422","-118.7639301","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","02896","02409735","0602896",Artesia,Artesia city,"25",C1,N,N,G4110,A,"4196986","0","+33.8675912","-118.0806338","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","03274","02409763","0603274",Avalon,Avalon city,"25",C1,N,N,G4110,A,"7473920","12351270","+33.3433354","-118.3176149","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","04982","02409822","0604982",Bellflower,Bellflower city,"25",C1,N,N,G4110,A,"15843604","130870","+33.8878214","-118.1272504","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","04996","02409817","0604996",Bell Gardens,Bell Gardens city,"25",C1,N,N,G4110,A,"6368687","14400","+33.9643785","-118.1544369","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","13756","02409465","0613756",Claremont,Claremont city,"25",C1,N,N,G4110,A,"34537097","352454","+34.1249246","-117.7139226","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","14974","02410209","0614974",Commerce,Commerce city,"25",C1,N,N,G4110,A,"16921570","3306","+33.9945234","-118.1499518","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","17498","02410272","0617498",Cudahy,Cudahy city,"25",C1,N,N,G4110,A,"3046449","131179","+33.9640029","-118.1825614","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","22230","02410413","0622230",El Monte,El Monte city,"25",C1,N,N,G4110,A,"24752904","221652","+34.0746329","-118.0291358","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","22412","02410417","0622412",El Segundo,El Segundo city,"25",C1,N,N,G4110,A,"14148731","13722008","+33.9103673","-118.4250795","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","32506","02410716","0632506",Hawaiian Gardens,Hawaiian Gardens city,"25",C1,N,N,G4110,A,"2447289","30331","+33.8304821","-118.0734509","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","33364","02410749","0633364",Hermosa Beach,Hermosa Beach city,"25",C1,N,N,G4110,A,"3692737","12981384","+33.8698189","-118.4052955","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","33518","02410756","0633518",Hidden Hills,Hidden Hills city,"25",C1,N,N,G4110,A,"4372993","0","+34.1637443","-118.6612099","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","56000","02411379","0656000",Pasadena,Pasadena city,"25",C1,Y,N,G4110,A,"59470461","366889","+34.1606016","-118.1379537","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","70000","02411825","0670000",Santa Monica,Santa Monica city,"25",C1,Y,N,G4110,A,"21782142","22696935","+34.0109107","-118.4982446","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","12552","02409431","0612552",Cerritos,Cerritos city,"25",C1,N,N,G4110,A,"22602740","338649","+33.8677450","-118.0694710","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","16742","02410251","0616742",Covina,Covina city,"25",C1,N,N,G4110,A,"18222856","32773","+34.0904746","-117.8821434","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","42468","02410859","0642468",Lomita,Lomita city,"25",C1,N,N,G4110,A,"4952726","0","+33.7933059","-118.3174546","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","45400","02411020","0645400",Manhattan Beach,Manhattan Beach city,"25",C1,N,N,G4110,A,"10189493","16389932","+33.9008699","-118.4207152","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","46492","02411054","0646492",Maywood,Maywood city,"25",C1,N,N,G4110,A,"3034744","0","+33.9885475","-118.1877074","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","48648","02411138","0648648",Monrovia,Monrovia city,"25",C1,N,N,G4110,A,"35306568","282054","+34.1639844","-117.9846459","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","66070","02411784","0666070",San Dimas,San Dimas city,"25",C1,N,N,G4110,A,"38933497","1009641","+34.1079574","-117.8085286","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","66140","02411785","0666140",San Fernando,San Fernando city,"25",C1,N,N,G4110,A,"6149607","0","+34.2886523","-118.4362428","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","30014","02410601","0630014",Glendora,Glendora city,"25",C1,N,N,G4110,A,"50531742","400123","+34.1449643","-117.8478035","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","32548","02410720","0632548",Hawthorne,Hawthorne city,"25",C1,N,N,G4110,A,"15766235","28948","+33.9147753","-118.3480828","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
"06","36546","02410106","0636546",Inglewood,Inglewood city,"25",C1,N,N,G4110,A,"23484484","63501","+33.9560678","-118.3442743","06","037","00277283","06037",Los Angeles,Los Angeles County,"06",H1,G4020,"348","31080","31084",A,"10513491099","1787501506","+34.1963983","-118.2618616"
