FIPS_Code,County_FIPS_Code,County,State_FIPS_Code,State,value,month,year
06093,093,Siskiyou,06,CA,1023,Jun,2017
06093,093,Siskiyou,06,CA,1018,Jul,2017
06093,093,Siskiyou,06,CA,1033,Aug,2017
06093,093,Siskiyou,06,CA,1028,Sep,2017
06093,093,Siskiyou,06,CA,1014,Oct,2017
06093,093,Siskiyou,06,CA,1011,Nov,2017
06093,093,Siskiyou,06,CA,1014,Dec,2017
06095,095,Solano,06,CA,2525,Jan,2017
06095,095,Solano,06,CA,2476,Feb,2017
06095,095,Solano,06,CA,2393,Mar,2017
06095,095,Solano,06,CA,2351,Apr,2017
06095,095,Solano,06,CA,2284,May,2017
06095,095,Solano,06,CA,2232,Jun,2017
06095,095,Solano,06,CA,2440,Jul,2017
06095,095,Solano,06,CA,2483,Aug,2017
06095,095,Solano,06,CA,2469,Sep,2017
06095,095,Solano,06,CA,2462,Oct,2017
06095,095,Solano,06,CA,2458,Nov,2017
06095,095,Solano,06,CA,2427,Dec,2017
06097,097,Sonoma,06,CA,2925,Jan,2017
06097,097,Sonoma,06,CA,2877,Feb,2017
06097,097,Sonoma,06,CA,2805,Mar,2017
06097,097,Sonoma,06,CA,2736,Apr,2017
06097,097,Sonoma,06,CA,2677,May,2017
06097,097,Sonoma,06,CA,2647,Jun,2017
06097,097,Sonoma,06,CA,2813,Jul,2017
06097,097,Sonoma,06,CA,2869,Aug,2017
06097,097,Sonoma,06,CA,2817,Sep,2017
06097,097,Sonoma,06,CA,2777,Oct,2017
06097,097,Sonoma,06,CA,2760,Nov,2017
06097,097,Sonoma,06,CA,2714,Dec,2017
06099,099,Stanislaus,06,CA,2975,Jan,2017
06099,099,Stanislaus,06,CA,2910,Feb,2017
06099,099,Stanislaus,06,CA,2931,Mar,2017
06099,099,Stanislaus,06,CA,2914,Apr,2017
06099,099,Stanislaus,06,CA,2895,May,2017
06099,099,Stanislaus,06,CA,2917,Jun,2017
06099,099,Stanislaus,06,CA,2950,Jul,2017
06099,099,Stanislaus,06,CA,3028,Aug,2017
06099,099,Stanislaus,06,CA,3006,Sep,2017
06099,099,Stanislaus,06,CA,3000,Oct,2017
06099,099,Stanislaus,06,CA,3020,Nov,2017
06099,099,Stanislaus,06,CA,3012,Dec,2017
06101,101,Sutter,06,CA,920,Jan,2017
06101,101,Sutter,06,CA,910,Feb,2017
06101,101,Sutter,06,CA,897,Mar,2017
06101,101,Sutter,06,CA,893,Apr,2017
06101,101,Sutter,06,CA,893,May,2017
06101,101,Sutter,06,CA,908,Jun,2017
06101,101,Sutter,06,CA,909,Jul,2017
06101,101,Sutter,06,CA,937,Aug,2017
06101,101,Sutter,06,CA,929,Sep,2017
06101,101,Sutter,06,CA,930,Oct,2017
06101,101,Sutter,06,CA,926,Nov,2017
06101,101,Sutter,06,CA,908,Dec,2017
06103,103,Tehama,06,CA,980,Jan,2017
06103,103,Tehama,06,CA,960,Feb,2017
06103,103,Tehama,06,CA,954,Mar,2017
06103,103,Tehama,06,CA,950,Apr,2017
06103,103,Tehama,06,CA,963,May,2017
06103,103,Tehama,06,CA,955,Jun,2017
06103,103,Tehama,06,CA,942,Jul,2017
06103,103,Tehama,06,CA,950,Aug,2017
06103,103,Tehama,06,CA,937,Sep,2017
06103,103,Tehama,06,CA,941,Oct,2017
06103,103,Tehama,06,CA,949,Nov,2017
06103,103,Tehama,06,CA,955,Dec,2017
06105,105,Trinity,06,CA,289,Jan,2017
06105,105,Trinity,06,CA,295,Feb,2017
06105,105,Trinity,06,CA,295,Mar,2017
06105,105,Trinity,06,CA,290,Apr,2017
06105,105,Trinity,06,CA,289,May,2017
06105,105,Trinity,06,CA,284,Jun,2017
06105,105,Trinity,06,CA,272,Jul,2017
06105,105,Trinity,06,CA,286,Aug,2017
06105,105,Trinity,06,CA,276,Sep,2017
06105,105,Trinity,06,CA,278,Oct,2017
06105,105,Trinity,06,CA,275,Nov,2017
06105,105,Trinity,06,CA,271,Dec,2017
06107,107,Tulare,06,CA,3806,Jan,2017
06107,107,Tulare,06,CA,3764,Feb,2017
06107,107,Tulare,06,CA,3703,Mar,2017
06107,107,Tulare,06,CA,3665,Apr,2017
06107,107,Tulare,06,CA,3628,May,2017
06107,107,Tulare,06,CA,3611,Jun,2017
06107,107,Tulare,06,CA,3558,Jul,2017
06107,107,Tulare,06,CA,3568,Aug,2017
06107,107,Tulare,06,CA,3571,Sep,2017
06107,107,Tulare,06,CA,3572,Oct,2017
06107,107,Tulare,06,CA,3564,Nov,2017
06107,107,Tulare,06,CA,3560,Dec,2017
06109,109,Tuolumne,06,CA,861,Jan,2017
06109,109,Tuolumne,06,CA,871,Feb,2017
06109,109,Tuolumne,06,CA,857,Mar,2017
06109,109,Tuolumne,06,CA,862,Apr,2017
06109,109,Tuolumne,06,CA,869,May,2017
06109,109,Tuolumne,06,CA,860,Jun,2017
06109,109,Tuolumne,06,CA,849,Jul,2017
06109,109,Tuolumne,06,CA,866,Aug,2017
06109,109,Tuolumne,06,CA,861,Sep,2017
06109,109,Tuolumne,06,CA,871,Oct,2017
06109,109,Tuolumne,06,CA,873,Nov,2017
06109,109,Tuolumne,06,CA,864,Dec,2017
06111,111,Ventura,06,CA,3807,Jan,2017
06111,111,Ventura,06,CA,3761,Feb,2017
06111,111,Ventura,06,CA,3710,Mar,2017
06111,111,Ventura,06,CA,3672,Apr,2017
06111,111,Ventura,06,CA,3671,May,2017
06111,111,Ventura,06,CA,3641,Jun,2017
06111,111,Ventura,06,CA,3760,Jul,2017
06111,111,Ventura,06,CA,3869,Aug,2017
06111,111,Ventura,06,CA,3856,Sep,2017
06111,111,Ventura,06,CA,3856,Oct,2017
06111,111,Ventura,06,CA,3808,Nov,2017
06111,111,Ventura,06,CA,3780,Dec,2017
06113,113,Yolo,06,CA,890,Jan,2017
06113,113,Yolo,06,CA,878,Feb,2017
06113,113,Yolo,06,CA,873,Mar,2017
06113,113,Yolo,06,CA,855,Apr,2017
06113,113,Yolo,06,CA,852,May,2017
06113,113,Yolo,06,CA,858,Jun,2017
06113,113,Yolo,06,CA,883,Jul,2017
06113,113,Yolo,06,CA,910,Aug,2017
06113,113,Yolo,06,CA,923,Sep,2017
06113,113,Yolo,06,CA,922,Oct,2017
06113,113,Yolo,06,CA,918,Nov,2017
06113,113,Yolo,06,CA,901,Dec,2017
06115,115,Yuba,06,CA,819,Jan,2017
06115,115,Yuba,06,CA,822,Feb,2017
06115,115,Yuba,06,CA,806,Mar,2017
06115,115,Yuba,06,CA,804,Apr,2017
06115,115,Yuba,06,CA,809,May,2017
06115,115,Yuba,06,CA,805,Jun,2017
06115,115,Yuba,06,CA,803,Jul,2017
06115,115,Yuba,06,CA,829,Aug,2017
06115,115,Yuba,06,CA,833,Sep,2017
06115,115,Yuba,06,CA,835,Oct,2017
06115,115,Yuba,06,CA,833,Nov,2017
06115,115,Yuba,06,CA,818,Dec,2017
06001,001,Alameda,06,CA,5054,Jan,2018
06001,001,Alameda,06,CA,4974,Feb,2018
06001,001,Alameda,06,CA,4878,Mar,2018
06001,001,Alameda,06,CA,4846,Apr,2018
06001,001,Alameda,06,CA,4723,May,2018
06001,001,Alameda,06,CA,4870,Jun,2018
06001,001,Alameda,06,CA,4732,Jul,2018
06001,001,Alameda,06,CA,5221,Aug,2018
06001,001,Alameda,06,CA,5135,Sep,2018
06001,001,Alameda,06,CA,5537,Oct,2018
06001,001,Alameda,06,CA,5422,Nov,2018
06001,001,Alameda,06,CA,5793,Dec,2018
06003,003,Alpine,06,CA,18,Jan,2018
06003,003,Alpine,06,CA,18,Feb,2018
06003,003,Alpine,06,CA,17,Mar,2018
06003,003,Alpine,06,CA,16,Apr,2018
06003,003,Alpine,06,CA,18,May,2018
06003,003,Alpine,06,CA,18,Jun,2018
06003,003,Alpine,06,CA,19,Jul,2018
06003,003,Alpine,06,CA,19,Aug,2018
06003,003,Alpine,06,CA,20,Sep,2018
06003,003,Alpine,06,CA,22,Oct,2018
06003,003,Alpine,06,CA,23,Nov,2018
06003,003,Alpine,06,CA,23,Dec,2018
06005,005,Amador,06,CA,334,Jan,2018
06005,005,Amador,06,CA,339,Feb,2018
06005,005,Amador,06,CA,334,Mar,2018
06005,005,Amador,06,CA,328,Apr,2018
06005,005,Amador,06,CA,326,May,2018
06005,005,Amador,06,CA,334,Jun,2018
06005,005,Amador,06,CA,332,Jul,2018
06005,005,Amador,06,CA,349,Aug,2018
06005,005,Amador,06,CA,354,Sep,2018
06005,005,Amador,06,CA,356,Oct,2018
06005,005,Amador,06,CA,347,Nov,2018
06005,005,Amador,06,CA,346,Dec,2018
06007,007,Butte,06,CA,3662,Jan,2018
06007,007,Butte,06,CA,3625,Feb,2018
06007,007,Butte,06,CA,3616,Mar,2018
06007,007,Butte,06,CA,3600,Apr,2018
06007,007,Butte,06,CA,3604,May,2018
06007,007,Butte,06,CA,3585,Jun,2018
06007,007,Butte,06,CA,3541,Jul,2018
06007,007,Butte,06,CA,3544,Aug,2018
06007,007,Butte,06,CA,3521,Sep,2018
06007,007,Butte,06,CA,3513,Oct,2018
06007,007,Butte,06,CA,3507,Nov,2018
06007,007,Butte,06,CA,3497,Dec,2018
06009,009,Calaveras,06,CA,499,Jan,2018
06009,009,Calaveras,06,CA,505,Feb,2018
06009,009,Calaveras,06,CA,503,Mar,2018
06009,009,Calaveras,06,CA,500,Apr,2018
06009,009,Calaveras,06,CA,488,May,2018
06009,009,Calaveras,06,CA,485,Jun,2018
06009,009,Calaveras,06,CA,484,Jul,2018
06009,009,Calaveras,06,CA,501,Aug,2018
06009,009,Calaveras,06,CA,490,Sep,2018
06009,009,Calaveras,06,CA,488,Oct,2018
06009,009,Calaveras,06,CA,483,Nov,2018
06009,009,Calaveras,06,CA,485,Dec,2018
06011,011,Colusa,06,CA,177,Jan,2018
06011,011,Colusa,06,CA,178,Feb,2018
06011,011,Colusa,06,CA,181,Mar,2018
06011,011,Colusa,06,CA,183,Apr,2018
06011,011,Colusa,06,CA,181,May,2018
06011,011,Colusa,06,CA,185,Jun,2018
06011,011,Colusa,06,CA,182,Jul,2018
06011,011,Colusa,06,CA,184,Aug,2018
06011,011,Colusa,06,CA,183,Sep,2018
06011,011,Colusa,06,CA,186,Oct,2018
06011,011,Colusa,06,CA,189,Nov,2018
06011,011,Colusa,06,CA,186,Dec,2018
06013,013,Contra Costa,06,CA,4499,Jan,2018
06013,013,Contra Costa,06,CA,4421,Feb,2018
06013,013,Contra Costa,06,CA,4345,Mar,2018
06013,013,Contra Costa,06,CA,4271,Apr,2018
06013,013,Contra Costa,06,CA,4226,May,2018
06013,013,Contra Costa,06,CA,4334,Jun,2018
06013,013,Contra Costa,06,CA,4172,Jul,2018
06013,013,Contra Costa,06,CA,4622,Aug,2018
06013,013,Contra Costa,06,CA,4558,Sep,2018
06013,013,Contra Costa,06,CA,4868,Oct,2018
06013,013,Contra Costa,06,CA,4795,Nov,2018
06013,013,Contra Costa,06,CA,5193,Dec,2018
06015,015,Del Norte,06,CA,353,Jan,2018
06015,015,Del Norte,06,CA,352,Feb,2018
06015,015,Del Norte,06,CA,350,Mar,2018
06015,015,Del Norte,06,CA,341,Apr,2018
06015,015,Del Norte,06,CA,335,May,2018
06015,015,Del Norte,06,CA,326,Jun,2018
06015,015,Del Norte,06,CA,327,Jul,2018
06015,015,Del Norte,06,CA,333,Aug,2018
06015,015,Del Norte,06,CA,334,Sep,2018
06015,015,Del Norte,06,CA,332,Oct,2018
06015,015,Del Norte,06,CA,332,Nov,2018
06015,015,Del Norte,06,CA,343,Dec,2018
06017,017,El Dorado,06,CA,1757,Jan,2018
06017,017,El Dorado,06,CA,1729,Feb,2018
06017,017,El Dorado,06,CA,1693,Mar,2018
06017,017,El Dorado,06,CA,1689,Apr,2018
06017,017,El Dorado,06,CA,1671,May,2018
06017,017,El Dorado,06,CA,1691,Jun,2018
06017,017,El Dorado,06,CA,1670,Jul,2018
06017,017,El Dorado,06,CA,1724,Aug,2018
06017,017,El Dorado,06,CA,1711,Sep,2018
06017,017,El Dorado,06,CA,1721,Oct,2018
06017,017,El Dorado,06,CA,1689,Nov,2018
06017,017,El Dorado,06,CA,1740,Dec,2018
06019,019,Fresno,06,CA,4804,Jan,2018
06019,019,Fresno,06,CA,4822,Feb,2018
06019,019,Fresno,06,CA,4762,Mar,2018
06019,019,Fresno,06,CA,4776,Apr,2018
06019,019,Fresno,06,CA,4709,May,2018
06019,019,Fresno,06,CA,4713,Jun,2018
06019,019,Fresno,06,CA,4699,Jul,2018
06019,019,Fresno,06,CA,4886,Aug,2018
06019,019,Fresno,06,CA,4853,Sep,2018
06019,019,Fresno,06,CA,4964,Oct,2018
06019,019,Fresno,06,CA,4934,Nov,2018
06019,019,Fresno,06,CA,5040,Dec,2018
06021,021,Glenn,06,CA,445,Jan,2018
06021,021,Glenn,06,CA,435,Feb,2018
06021,021,Glenn,06,CA,432,Mar,2018
06021,021,Glenn,06,CA,426,Apr,2018
06021,021,Glenn,06,CA,422,May,2018
06021,021,Glenn,06,CA,415,Jun,2018
06021,021,Glenn,06,CA,414,Jul,2018
06021,021,Glenn,06,CA,413,Aug,2018
06021,021,Glenn,06,CA,416,Sep,2018
06021,021,Glenn,06,CA,417,Oct,2018
06021,021,Glenn,06,CA,409,Nov,2018
06021,021,Glenn,06,CA,403,Dec,2018
06023,023,Humboldt,06,CA,1030,Jan,2018
06023,023,Humboldt,06,CA,1002,Feb,2018
06023,023,Humboldt,06,CA,998,Mar,2018
06023,023,Humboldt,06,CA,999,Apr,2018
06023,023,Humboldt,06,CA,993,May,2018
06023,023,Humboldt,06,CA,1007,Jun,2018
06023,023,Humboldt,06,CA,1000,Jul,2018
06023,023,Humboldt,06,CA,988,Aug,2018
06023,023,Humboldt,06,CA,989,Sep,2018
06023,023,Humboldt,06,CA,996,Oct,2018
06023,023,Humboldt,06,CA,990,Nov,2018
06023,023,Humboldt,06,CA,997,Dec,2018
06025,025,Imperial,06,CA,669,Jan,2018
06025,025,Imperial,06,CA,679,Feb,2018
06025,025,Imperial,06,CA,651,Mar,2018
06025,025,Imperial,06,CA,657,Apr,2018
06025,025,Imperial,06,CA,660,May,2018
06025,025,Imperial,06,CA,659,Jun,2018
06025,025,Imperial,06,CA,664,Jul,2018
06025,025,Imperial,06,CA,664,Aug,2018
06025,025,Imperial,06,CA,660,Sep,2018
06025,025,Imperial,06,CA,658,Oct,2018
06025,025,Imperial,06,CA,660,Nov,2018
06025,025,Imperial,06,CA,674,Dec,2018
06027,027,Inyo,06,CA,386,Jan,2018
06027,027,Inyo,06,CA,380,Feb,2018
06027,027,Inyo,06,CA,376,Mar,2018
06027,027,Inyo,06,CA,380,Apr,2018
06027,027,Inyo,06,CA,389,May,2018
06027,027,Inyo,06,CA,385,Jun,2018
06027,027,Inyo,06,CA,388,Jul,2018
06027,027,Inyo,06,CA,382,Aug,2018
06027,027,Inyo,06,CA,382,Sep,2018
06027,027,Inyo,06,CA,381,Oct,2018
06027,027,Inyo,06,CA,380,Nov,2018
06027,027,Inyo,06,CA,370,Dec,2018
06029,029,Kern,06,CA,5586,Jan,2018
06029,029,Kern,06,CA,5570,Feb,2018
06029,029,Kern,06,CA,5510,Mar,2018
06029,029,Kern,06,CA,5474,Apr,2018
06029,029,Kern,06,CA,5422,May,2018
06029,029,Kern,06,CA,5439,Jun,2018
06029,029,Kern,06,CA,5390,Jul,2018
06029,029,Kern,06,CA,5648,Aug,2018
06029,029,Kern,06,CA,5593,Sep,2018
06029,029,Kern,06,CA,5607,Oct,2018
06029,029,Kern,06,CA,5573,Nov,2018
06029,029,Kern,06,CA,5766,Dec,2018
06031,031,Kings,06,CA,984,Jan,2018
06031,031,Kings,06,CA,973,Feb,2018
06031,031,Kings,06,CA,953,Mar,2018
06031,031,Kings,06,CA,949,Apr,2018
06031,031,Kings,06,CA,958,May,2018
06031,031,Kings,06,CA,951,Jun,2018
06031,031,Kings,06,CA,942,Jul,2018
06031,031,Kings,06,CA,952,Aug,2018
06031,031,Kings,06,CA,940,Sep,2018
06031,031,Kings,06,CA,938,Oct,2018
06031,031,Kings,06,CA,945,Nov,2018
06031,031,Kings,06,CA,945,Dec,2018
06033,033,Lake,06,CA,938,Jan,2018
06033,033,Lake,06,CA,946,Feb,2018
06033,033,Lake,06,CA,950,Mar,2018
06033,033,Lake,06,CA,928,Apr,2018
06033,033,Lake,06,CA,939,May,2018
06033,033,Lake,06,CA,937,Jun,2018
06033,033,Lake,06,CA,936,Jul,2018
06033,033,Lake,06,CA,941,Aug,2018
06033,033,Lake,06,CA,947,Sep,2018
06033,033,Lake,06,CA,950,Oct,2018
06033,033,Lake,06,CA,959,Nov,2018
06033,033,Lake,06,CA,955,Dec,2018
06035,035,Lassen,06,CA,569,Jan,2018
06035,035,Lassen,06,CA,577,Feb,2018
06035,035,Lassen,06,CA,577,Mar,2018
06035,035,Lassen,06,CA,573,Apr,2018
06035,035,Lassen,06,CA,593,May,2018
06035,035,Lassen,06,CA,579,Jun,2018
06035,035,Lassen,06,CA,577,Jul,2018
06035,035,Lassen,06,CA,578,Aug,2018
06035,035,Lassen,06,CA,588,Sep,2018
06035,035,Lassen,06,CA,605,Oct,2018
06035,035,Lassen,06,CA,604,Nov,2018
06035,035,Lassen,06,CA,603,Dec,2018
06037,037,Los Angeles,06,CA,34438,Jan,2018
06037,037,Los Angeles,06,CA,34157,Feb,2018
06037,037,Los Angeles,06,CA,33780,Mar,2018
06037,037,Los Angeles,06,CA,33542,Apr,2018
06037,037,Los Angeles,06,CA,33016,May,2018
06037,037,Los Angeles,06,CA,33475,Jun,2018
06037,037,Los Angeles,06,CA,32866,Jul,2018
06037,037,Los Angeles,06,CA,35031,Aug,2018
06037,037,Los Angeles,06,CA,34672,Sep,2018
06037,037,Los Angeles,06,CA,35051,Oct,2018
06037,037,Los Angeles,06,CA,34827,Nov,2018
06037,037,Los Angeles,06,CA,36876,Dec,2018
06039,039,Madera,06,CA,911,Jan,2018
06039,039,Madera,06,CA,908,Feb,2018
06039,039,Madera,06,CA,891,Mar,2018
06039,039,Madera,06,CA,873,Apr,2018
06039,039,Madera,06,CA,877,May,2018
06039,039,Madera,06,CA,876,Jun,2018
06039,039,Madera,06,CA,873,Jul,2018
06039,039,Madera,06,CA,909,Aug,2018
06039,039,Madera,06,CA,889,Sep,2018
06039,039,Madera,06,CA,903,Oct,2018
06039,039,Madera,06,CA,890,Nov,2018
06039,039,Madera,06,CA,892,Dec,2018
06041,041,Marin,06,CA,1025,Jan,2018
06041,041,Marin,06,CA,1008,Feb,2018
06041,041,Marin,06,CA,989,Mar,2018
06041,041,Marin,06,CA,988,Apr,2018
06041,041,Marin,06,CA,967,May,2018
06041,041,Marin,06,CA,1001,Jun,2018
06041,041,Marin,06,CA,968,Jul,2018
06041,041,Marin,06,CA,1045,Aug,2018
06041,041,Marin,06,CA,1040,Sep,2018
06041,041,Marin,06,CA,1082,Oct,2018
06041,041,Marin,06,CA,1061,Nov,2018
06041,041,Marin,06,CA,1118,Dec,2018
06043,043,Mariposa,06,CA,200,Jan,2018
06043,043,Mariposa,06,CA,200,Feb,2018
06043,043,Mariposa,06,CA,198,Mar,2018
06043,043,Mariposa,06,CA,201,Apr,2018
06043,043,Mariposa,06,CA,205,May,2018
06043,043,Mariposa,06,CA,203,Jun,2018
06043,043,Mariposa,06,CA,190,Jul,2018
06043,043,Mariposa,06,CA,194,Aug,2018
06043,043,Mariposa,06,CA,195,Sep,2018
06043,043,Mariposa,06,CA,194,Oct,2018
06043,043,Mariposa,06,CA,194,Nov,2018
06043,043,Mariposa,06,CA,191,Dec,2018
06045,045,Mendocino,06,CA,816,Jan,2018
06045,045,Mendocino,06,CA,813,Feb,2018
06045,045,Mendocino,06,CA,820,Mar,2018
06045,045,Mendocino,06,CA,813,Apr,2018
06045,045,Mendocino,06,CA,829,May,2018
06045,045,Mendocino,06,CA,848,Jun,2018
06045,045,Mendocino,06,CA,852,Jul,2018
06045,045,Mendocino,06,CA,874,Aug,2018
06045,045,Mendocino,06,CA,867,Sep,2018
06045,045,Mendocino,06,CA,869,Oct,2018
06045,045,Mendocino,06,CA,864,Nov,2018
06045,045,Mendocino,06,CA,865,Dec,2018
06047,047,Merced,06,CA,1464,Jan,2018
06047,047,Merced,06,CA,1441,Feb,2018
06047,047,Merced,06,CA,1453,Mar,2018
06047,047,Merced,06,CA,1429,Apr,2018
06047,047,Merced,06,CA,1411,May,2018
06047,047,Merced,06,CA,1415,Jun,2018
06047,047,Merced,06,CA,1404,Jul,2018
06047,047,Merced,06,CA,1409,Aug,2018
06047,047,Merced,06,CA,1390,Sep,2018
06047,047,Merced,06,CA,1396,Oct,2018
06047,047,Merced,06,CA,1389,Nov,2018
06047,047,Merced,06,CA,1391,Dec,2018
06049,049,Modoc,06,CA,275,Jan,2018
06049,049,Modoc,06,CA,269,Feb,2018
06049,049,Modoc,06,CA,268,Mar,2018
06049,049,Modoc,06,CA,266,Apr,2018
06049,049,Modoc,06,CA,271,May,2018
06049,049,Modoc,06,CA,270,Jun,2018
06049,049,Modoc,06,CA,272,Jul,2018
06049,049,Modoc,06,CA,269,Aug,2018
06049,049,Modoc,06,CA,265,Sep,2018
06049,049,Modoc,06,CA,273,Oct,2018
06049,049,Modoc,06,CA,275,Nov,2018
06049,049,Modoc,06,CA,270,Dec,2018
06051,051,Mono,06,CA,128,Jan,2018
06051,051,Mono,06,CA,127,Feb,2018
06051,051,Mono,06,CA,126,Mar,2018
06051,051,Mono,06,CA,123,Apr,2018
06051,051,Mono,06,CA,122,May,2018
06051,051,Mono,06,CA,122,Jun,2018
06051,051,Mono,06,CA,124,Jul,2018
06051,051,Mono,06,CA,126,Aug,2018
06051,051,Mono,06,CA,127,Sep,2018
06051,051,Mono,06,CA,130,Oct,2018
06051,051,Mono,06,CA,131,Nov,2018
06051,051,Mono,06,CA,131,Dec,2018
06053,053,Monterey,06,CA,1349,Jan,2018
06053,053,Monterey,06,CA,1339,Feb,2018
06053,053,Monterey,06,CA,1323,Mar,2018
06053,053,Monterey,06,CA,1330,Apr,2018
06053,053,Monterey,06,CA,1337,May,2018
06053,053,Monterey,06,CA,1330,Jun,2018
06053,053,Monterey,06,CA,1329,Jul,2018
06053,053,Monterey,06,CA,1322,Aug,2018
06053,053,Monterey,06,CA,1342,Sep,2018
06053,053,Monterey,06,CA,1332,Oct,2018
06053,053,Monterey,06,CA,1341,Nov,2018
06053,053,Monterey,06,CA,1357,Dec,2018
06055,055,Napa,06,CA,719,Jan,2018
06055,055,Napa,06,CA,712,Feb,2018
06055,055,Napa,06,CA,695,Mar,2018
06055,055,Napa,06,CA,692,Apr,2018
06055,055,Napa,06,CA,671,May,2018
06055,055,Napa,06,CA,686,Jun,2018
06055,055,Napa,06,CA,676,Jul,2018
06055,055,Napa,06,CA,739,Aug,2018
06055,055,Napa,06,CA,725,Sep,2018
06055,055,Napa,06,CA,777,Oct,2018
06055,055,Napa,06,CA,768,Nov,2018
06055,055,Napa,06,CA,811,Dec,2018
06057,057,Nevada,06,CA,974,Jan,2018
06057,057,Nevada,06,CA,988,Feb,2018
06057,057,Nevada,06,CA,989,Mar,2018
06057,057,Nevada,06,CA,991,Apr,2018
06057,057,Nevada,06,CA,1003,May,2018
06057,057,Nevada,06,CA,1006,Jun,2018
06057,057,Nevada,06,CA,999,Jul,2018
06057,057,Nevada,06,CA,990,Aug,2018
06057,057,Nevada,06,CA,998,Sep,2018
06057,057,Nevada,06,CA,982,Oct,2018
06057,057,Nevada,06,CA,982,Nov,2018
06057,057,Nevada,06,CA,992,Dec,2018
06059,059,Orange,06,CA,10290,Jan,2018
06059,059,Orange,06,CA,10197,Feb,2018
06059,059,Orange,06,CA,10091,Mar,2018
06059,059,Orange,06,CA,10074,Apr,2018
06059,059,Orange,06,CA,10009,May,2018
06059,059,Orange,06,CA,10371,Jun,2018
06059,059,Orange,06,CA,10164,Jul,2018
06059,059,Orange,06,CA,10893,Aug,2018
06059,059,Orange,06,CA,10807,Sep,2018
06059,059,Orange,06,CA,10959,Oct,2018
06059,059,Orange,06,CA,10888,Nov,2018
06059,059,Orange,06,CA,11323,Dec,2018
06061,061,Placer,06,CA,2337,Jan,2018
06061,061,Placer,06,CA,2293,Feb,2018
06061,061,Placer,06,CA,2266,Mar,2018
06061,061,Placer,06,CA,2255,Apr,2018
06061,061,Placer,06,CA,2235,May,2018
06061,061,Placer,06,CA,2289,Jun,2018
06061,061,Placer,06,CA,2271,Jul,2018
06061,061,Placer,06,CA,2420,Aug,2018
06061,061,Placer,06,CA,2377,Sep,2018
06061,061,Placer,06,CA,2446,Oct,2018
06061,061,Placer,06,CA,2406,Nov,2018
06061,061,Placer,06,CA,2521,Dec,2018
06063,063,Plumas,06,CA,424,Jan,2018
06063,063,Plumas,06,CA,428,Feb,2018
06063,063,Plumas,06,CA,423,Mar,2018
06063,063,Plumas,06,CA,415,Apr,2018
06063,063,Plumas,06,CA,422,May,2018
06063,063,Plumas,06,CA,419,Jun,2018
06063,063,Plumas,06,CA,421,Jul,2018
06063,063,Plumas,06,CA,425,Aug,2018
06063,063,Plumas,06,CA,417,Sep,2018
06063,063,Plumas,06,CA,409,Oct,2018
06063,063,Plumas,06,CA,419,Nov,2018
06063,063,Plumas,06,CA,414,Dec,2018
06065,065,Riverside,06,CA,13172,Jan,2018
06065,065,Riverside,06,CA,13139,Feb,2018
06065,065,Riverside,06,CA,12988,Mar,2018
06065,065,Riverside,06,CA,12968,Apr,2018
06065,065,Riverside,06,CA,12924,May,2018
06065,065,Riverside,06,CA,13245,Jun,2018
06065,065,Riverside,06,CA,13025,Jul,2018
06065,065,Riverside,06,CA,13689,Aug,2018
06065,065,Riverside,06,CA,13619,Sep,2018
06065,065,Riverside,06,CA,13713,Oct,2018
06065,065,Riverside,06,CA,13642,Nov,2018
06065,065,Riverside,06,CA,14159,Dec,2018
06067,067,Sacramento,06,CA,7503,Jan,2018
06067,067,Sacramento,06,CA,7423,Feb,2018
06067,067,Sacramento,06,CA,7307,Mar,2018
06067,067,Sacramento,06,CA,7278,Apr,2018
06067,067,Sacramento,06,CA,7144,May,2018
06067,067,Sacramento,06,CA,7302,Jun,2018
06067,067,Sacramento,06,CA,7157,Jul,2018
06067,067,Sacramento,06,CA,7805,Aug,2018
06067,067,Sacramento,06,CA,7713,Sep,2018
06067,067,Sacramento,06,CA,8020,Oct,2018
06067,067,Sacramento,06,CA,7895,Nov,2018
06067,067,Sacramento,06,CA,8372,Dec,2018
06069,069,San Benito,06,CA,207,Jan,2018
06069,069,San Benito,06,CA,205,Feb,2018
06069,069,San Benito,06,CA,201,Mar,2018
06069,069,San Benito,06,CA,199,Apr,2018
06069,069,San Benito,06,CA,208,May,2018
06069,069,San Benito,06,CA,207,Jun,2018
06069,069,San Benito,06,CA,210,Jul,2018
06069,069,San Benito,06,CA,215,Aug,2018
06069,069,San Benito,06,CA,220,Sep,2018
06069,069,San Benito,06,CA,218,Oct,2018
06069,069,San Benito,06,CA,214,Nov,2018
06069,069,San Benito,06,CA,216,Dec,2018
06071,071,San Bernardino,06,CA,11180,Jan,2018
06071,071,San Bernardino,06,CA,11124,Feb,2018
06071,071,San Bernardino,06,CA,10996,Mar,2018
06071,071,San Bernardino,06,CA,10931,Apr,2018
06071,071,San Bernardino,06,CA,10804,May,2018
06071,071,San Bernardino,06,CA,11036,Jun,2018
06071,071,San Bernardino,06,CA,10863,Jul,2018
06071,071,San Bernardino,06,CA,11500,Aug,2018
06071,071,San Bernardino,06,CA,11449,Sep,2018
06071,071,San Bernardino,06,CA,11637,Oct,2018
06071,071,San Bernardino,06,CA,11560,Nov,2018
06071,071,San Bernardino,06,CA,12154,Dec,2018
06073,073,San Diego,06,CA,12244,Jan,2018
